x1,x2,x3,x4,x5,y
2000.0,0.0,0.1524,31.7,0.00209405,0.0
2500.0,0.0,0.1524,31.7,0.00209405,1.0
3150.0,0.0,0.1524,31.7,0.00209405,1.0
4000.0,0.0,0.1524,31.7,0.00209405,1.0
5000.0,0.0,0.1524,31.7,0.00209405,1.0
6300.0,0.0,0.1524,31.7,0.00209405,1.0
8000.0,0.0,0.1524,31.7,0.00209405,1.0
630.0,2.7,0.1524,71.3,0.00243851,0.0
800.0,2.7,0.1524,71.3,0.00243851,0.0
1000.0,2.7,0.1524,71.3,0.00243851,0.0
1250.0,2.7,0.1524,71.3,0.00243851,0.0
1600.0,2.7,0.1524,71.3,0.00243851,0.0
2000.0,2.7,0.1524,71.3,0.00243851,0.0
2500.0,2.7,0.1524,71.3,0.00243851,0.0
3150.0,2.7,0.1524,71.3,0.00243851,0.0
4000.0,2.7,0.1524,71.3,0.00243851,0.0
5000.0,2.7,0.1524,71.3,0.00243851,1.0
6300.0,2.7,0.1524,71.3,0.00243851,1.0
8000.0,2.7,0.1524,71.3,0.00243851,1.0
10000.0,2.7,0.1524,71.3,0.00243851,1.0
12500.0,2.7,0.1524,71.3,0.00243851,1.0
16000.0,2.7,0.1524,71.3,0.00243851,1.0
500.0,2.7,0.1524,39.6,0.00294804,1.0
630.0,2.7,0.1524,39.6,0.00294804,1.0
800.0,2.7,0.1524,39.6,0.00294804,0.0
1000.0,2.7,0.1524,39.6,0.00294804,0.0
1250.0,2.7,0.1524,39.6,0.00294804,0.0
1600.0,2.7,0.1524,39.6,0.00294804,0.0
2000.0,2.7,0.1524,39.6,0.00294804,0.0
2500.0,2.7,0.1524,39.6,0.00294804,1.0
3150.0,2.7,0.1524,39.6,0.00294804,1.0
4000.0,2.7,0.1524,39.6,0.00294804,1.0
5000.0,2.7,0.1524,39.6,0.00294804,1.0
6300.0,2.7,0.1524,39.6,0.00294804,1.0
8000.0,2.7,0.1524,39.6,0.00294804,1.0
10000.0,2.7,0.1524,39.6,0.00294804,1.0
12500.0,2.7,0.1524,39.6,0.00294804,1.0
400.0,5.4,0.1524,71.3,0.00401199,1.0
500.0,5.4,0.1524,71.3,0.00401199,0.0
630.0,5.4,0.1524,71.3,0.00401199,0.0
800.0,5.4,0.1524,71.3,0.00401199,0.0
1000.0,5.4,0.1524,71.3,0.00401199,0.0
1250.0,5.4,0.1524,71.3,0.00401199,0.0
1600.0,5.4,0.1524,71.3,0.00401199,0.0
2000.0,5.4,0.1524,71.3,0.00401199,0.0
2500.0,5.4,0.1524,71.3,0.00401199,0.0
3150.0,5.4,0.1524,71.3,0.00401199,1.0
4000.0,5.4,0.1524,71.3,0.00401199,1.0
5000.0,5.4,0.1524,71.3,0.00401199,1.0
6300.0,5.4,0.1524,71.3,0.00401199,1.0
400.0,5.4,0.1524,55.5,0.00433288,0.0
500.0,5.4,0.1524,55.5,0.00433288,0.0
630.0,5.4,0.1524,55.5,0.00433288,0.0
800.0,5.4,0.1524,55.5,0.00433288,0.0
1000.0,5.4,0.1524,55.5,0.00433288,0.0
1250.0,5.4,0.1524,55.5,0.00433288,0.0
1600.0,5.4,0.1524,55.5,0.00433288,0.0
2000.0,5.4,0.1524,55.5,0.00433288,0.0
2500.0,5.4,0.1524,55.5,0.00433288,1.0
3150.0,5.4,0.1524,55.5,0.00433288,1.0
4000.0,5.4,0.1524,55.5,0.00433288,1.0
5000.0,5.4,0.1524,55.5,0.00433288,1.0
6300.0,5.4,0.1524,55.5,0.00433288,1.0
8000.0,5.4,0.1524,55.5,0.00433288,1.0
315.0,5.4,0.1524,39.6,0.00485029,1.0
400.0,5.4,0.1524,39.6,0.00485029,0.0
500.0,5.4,0.1524,39.6,0.00485029,0.0
630.0,5.4,0.1524,39.6,0.00485029,0.0
800.0,5.4,0.1524,39.6,0.00485029,0.0
1000.0,5.4,0.1524,39.6,0.00485029,0.0
1250.0,5.4,0.1524,39.6,0.00485029,0.0
1600.0,5.4,0.1524,39.6,0.00485029,0.0
2000.0,5.4,0.1524,39.6,0.00485029,1.0
2500.0,5.4,0.1524,39.6,0.00485029,1.0
3150.0,5.4,0.1524,39.6,0.00485029,1.0
4000.0,5.4,0.1524,39.6,0.00485029,1.0
5000.0,5.4,0.1524,39.6,0.00485029,1.0
6300.0,5.4,0.1524,39.6,0.00485029,1.0
315.0,5.4,0.1524,31.7,0.00525474,1.0
400.0,5.4,0.1524,31.7,0.00525474,0.0
500.0,5.4,0.1524,31.7,0.00525474,0.0
630.0,5.4,0.1524,31.7,0.00525474,0.0
800.0,5.4,0.1524,31.7,0.00525474,0.0
1000.0,5.4,0.1524,31.7,0.00525474,0.0
1250.0,5.4,0.1524,31.7,0.00525474,1.0
1600.0,5.4,0.1524,31.7,0.00525474,1.0
2000.0,5.4,0.1524,31.7,0.00525474,1.0
2500.0,5.4,0.1524,31.7,0.00525474,1.0
3150.0,5.4,0.1524,31.7,0.00525474,1.0
4000.0,5.4,0.1524,31.7,0.00525474,1.0
5000.0,5.4,0.1524,31.7,0.00525474,1.0
6300.0,5.4,0.1524,31.7,0.00525474,1.0
315.0,7.2,0.1524,71.3,0.00752039,0.0
400.0,7.2,0.1524,71.3,0.00752039,0.0
500.0,7.2,0.1524,71.3,0.00752039,0.0
630.0,7.2,0.1524,71.3,0.00752039,0.0
800.0,7.2,0.1524,71.3,0.00752039,0.0
1000.0,7.2,0.1524,71.3,0.00752039,0.0
1250.0,7.2,0.1524,71.3,0.00752039,0.0
1600.0,7.2,0.1524,71.3,0.00752039,0.0
2000.0,7.2,0.1524,71.3,0.00752039,0.0
2500.0,7.2,0.1524,71.3,0.00752039,1.0
3150.0,7.2,0.1524,71.3,0.00752039,1.0
4000.0,7.2,0.1524,71.3,0.00752039,1.0
5000.0,7.2,0.1524,71.3,0.00752039,1.0
6300.0,7.2,0.1524,71.3,0.00752039,1.0
8000.0,7.2,0.1524,71.3,0.00752039,1.0
10000.0,7.2,0.1524,71.3,0.00752039,1.0
250.0,7.2,0.1524,39.6,0.00909175,0.0
315.0,7.2,0.1524,39.6,0.00909175,0.0
400.0,7.2,0.1524,39.6,0.00909175,0.0
500.0,7.2,0.1524,39.6,0.00909175,0.0
630.0,7.2,0.1524,39.6,0.00909175,0.0
800.0,7.2,0.1524,39.6,0.00909175,0.0
1000.0,7.2,0.1524,39.6,0.00909175,0.0
1250.0,7.2,0.1524,39.6,0.00909175,1.0
1600.0,7.2,0.1524,39.6,0.00909175,1.0
2000.0,7.2,0.1524,39.6,0.00909175,1.0
2500.0,7.2,0.1524,39.6,0.00909175,1.0
3150.0,7.2,0.1524,39.6,0.00909175,1.0
4000.0,7.2,0.1524,39.6,0.00909175,1.0
5000.0,7.2,0.1524,39.6,0.00909175,1.0
6300.0,7.2,0.1524,39.6,0.00909175,1.0
8000.0,7.2,0.1524,39.6,0.00909175,1.0
10000.0,7.2,0.1524,39.6,0.00909175,1.0
200.0,9.9,0.1524,71.3,0.0193001,0.0
250.0,9.9,0.1524,71.3,0.0193001,0.0
315.0,9.9,0.1524,71.3,0.0193001,0.0
400.0,9.9,0.1524,71.3,0.0193001,0.0
500.0,9.9,0.1524,71.3,0.0193001,0.0
630.0,9.9,0.1524,71.3,0.0193001,0.0
800.0,9.9,0.1524,71.3,0.0193001,0.0
1000.0,9.9,0.1524,71.3,0.0193001,0.0
1250.0,9.9,0.1524,71.3,0.0193001,1.0
1600.0,9.9,0.1524,71.3,0.0193001,1.0
2000.0,9.9,0.1524,71.3,0.0193001,1.0
2500.0,9.9,0.1524,71.3,0.0193001,1.0
3150.0,9.9,0.1524,71.3,0.0193001,1.0
4000.0,9.9,0.1524,71.3,0.0193001,1.0
5000.0,9.9,0.1524,71.3,0.0193001,1.0
6300.0,9.9,0.1524,71.3,0.0193001,1.0
200.0,9.9,0.1524,55.5,0.0208438,0.0
250.0,9.9,0.1524,55.5,0.0208438,0.0
315.0,9.9,0.1524,55.5,0.0208438,0.0
400.0,9.9,0.1524,55.5,0.0208438,0.0
500.0,9.9,0.1524,55.5,0.0208438,0.0
630.0,9.9,0.1524,55.5,0.0208438,0.0
800.0,9.9,0.1524,55.5,0.0208438,0.0
1000.0,9.9,0.1524,55.5,0.0208438,1.0
1250.0,9.9,0.1524,55.5,0.0208438,1.0
1600.0,9.9,0.1524,55.5,0.0208438,1.0
2000.0,9.9,0.1524,55.5,0.0208438,1.0
2500.0,9.9,0.1524,55.5,0.0208438,1.0
3150.0,9.9,0.1524,55.5,0.0208438,1.0
4000.0,9.9,0.1524,55.5,0.0208438,1.0
5000.0,9.9,0.1524,55.5,0.0208438,1.0
6300.0,9.9,0.1524,55.5,0.0208438,1.0
200.0,9.9,0.1524,39.6,0.0233328,0.0
250.0,9.9,0.1524,39.6,0.0233328,0.0
315.0,9.9,0.1524,39.6,0.0233328,0.0
400.0,9.9,0.1524,39.6,0.0233328,0.0
500.0,9.9,0.1524,39.6,0.0233328,0.0
630.0,9.9,0.1524,39.6,0.0233328,0.0
800.0,9.9,0.1524,39.6,0.0233328,0.0
1000.0,9.9,0.1524,39.6,0.0233328,1.0
1250.0,9.9,0.1524,39.6,0.0233328,1.0
1600.0,9.9,0.1524,39.6,0.0233328,1.0
2000.0,9.9,0.1524,39.6,0.0233328,1.0
2500.0,9.9,0.1524,39.6,0.0233328,1.0
3150.0,9.9,0.1524,39.6,0.0233328,1.0
4000.0,9.9,0.1524,39.6,0.0233328,1.0
5000.0,9.9,0.1524,39.6,0.0233328,1.0
6300.0,9.9,0.1524,39.6,0.0233328,1.0
200.0,9.9,0.1524,31.7,0.0252785,0.0
250.0,9.9,0.1524,31.7,0.0252785,0.0
315.0,9.9,0.1524,31.7,0.0252785,0.0
400.0,9.9,0.1524,31.7,0.0252785,0.0
500.0,9.9,0.1524,31.7,0.0252785,0.0
630.0,9.9,0.1524,31.7,0.0252785,0.0
800.0,9.9,0.1524,31.7,0.0252785,1.0
1000.0,9.9,0.1524,31.7,0.0252785,1.0
1250.0,9.9,0.1524,31.7,0.0252785,1.0
1600.0,9.9,0.1524,31.7,0.0252785,1.0
2000.0,9.9,0.1524,31.7,0.0252785,1.0
2500.0,9.9,0.1524,31.7,0.0252785,1.0
3150.0,9.9,0.1524,31.7,0.0252785,1.0
4000.0,9.9,0.1524,31.7,0.0252785,1.0
5000.0,9.9,0.1524,31.7,0.0252785,1.0
6300.0,9.9,0.1524,31.7,0.0252785,1.0
200.0,12.6,0.1524,71.3,0.0483159,0.0
250.0,12.6,0.1524,71.3,0.0483159,0.0
315.0,12.6,0.1524,71.3,0.0483159,0.0
400.0,12.6,0.1524,71.3,0.0483159,0.0
500.0,12.6,0.1524,71.3,0.0483159,1.0
630.0,12.6,0.1524,71.3,0.0483159,1.0
800.0,12.6,0.1524,71.3,0.0483159,1.0
1000.0,12.6,0.1524,71.3,0.0483159,1.0
1250.0,12.6,0.1524,71.3,0.0483159,1.0
1600.0,12.6,0.1524,71.3,0.0483159,1.0
2000.0,12.6,0.1524,71.3,0.0483159,1.0
2500.0,12.6,0.1524,71.3,0.0483159,1.0
3150.0,12.6,0.1524,71.3,0.0483159,1.0
4000.0,12.6,0.1524,71.3,0.0483159,1.0
5000.0,12.6,0.1524,71.3,0.0483159,1.0
6300.0,12.6,0.1524,71.3,0.0483159,1.0
200.0,12.6,0.1524,39.6,0.0584113,1.0
250.0,12.6,0.1524,39.6,0.0584113,1.0
315.0,12.6,0.1524,39.6,0.0584113,1.0
400.0,12.6,0.1524,39.6,0.0584113,1.0
500.0,12.6,0.1524,39.6,0.0584113,1.0
630.0,12.6,0.1524,39.6,0.0584113,1.0
800.0,12.6,0.1524,39.6,0.0584113,1.0
1000.0,12.6,0.1524,39.6,0.0584113,1.0
1250.0,12.6,0.1524,39.6,0.0584113,1.0
1600.0,12.6,0.1524,39.6,0.0584113,1.0
2000.0,12.6,0.1524,39.6,0.0584113,1.0
2500.0,12.6,0.1524,39.6,0.0584113,1.0
3150.0,12.6,0.1524,39.6,0.0584113,1.0
4000.0,12.6,0.1524,39.6,0.0584113,1.0
5000.0,12.6,0.1524,39.6,0.0584113,1.0
6300.0,12.6,0.1524,39.6,0.0584113,1.0
800.0,0.0,0.0508,71.3,0.000740478,0.0
1000.0,0.0,0.0508,71.3,0.000740478,0.0
1250.0,0.0,0.0508,71.3,0.000740478,0.0
1600.0,0.0,0.0508,71.3,0.000740478,0.0
2000.0,0.0,0.0508,71.3,0.000740478,0.0
2500.0,0.0,0.0508,71.3,0.000740478,0.0
3150.0,0.0,0.0508,71.3,0.000740478,0.0
4000.0,0.0,0.0508,71.3,0.000740478,0.0
5000.0,0.0,0.0508,71.3,0.000740478,0.0
6300.0,0.0,0.0508,71.3,0.000740478,0.0
8000.0,0.0,0.0508,71.3,0.000740478,0.0
10000.0,0.0,0.0508,71.3,0.000740478,0.0
12500.0,0.0,0.0508,71.3,0.000740478,1.0
800.0,0.0,0.0508,55.5,0.00076193,1.0
1000.0,0.0,0.0508,55.5,0.00076193,1.0
1250.0,0.0,0.0508,55.5,0.00076193,0.0
1600.0,0.0,0.0508,55.5,0.00076193,0.0
2000.0,0.0,0.0508,55.5,0.00076193,0.0
2500.0,0.0,0.0508,55.5,0.00076193,0.0
3150.0,0.0,0.0508,55.5,0.00076193,0.0
4000.0,0.0,0.0508,55.5,0.00076193,0.0
5000.0,0.0,0.0508,55.5,0.00076193,0.0
6300.0,0.0,0.0508,55.5,0.00076193,0.0
8000.0,0.0,0.0508,55.5,0.00076193,0.0
10000.0,0.0,0.0508,55.5,0.00076193,0.0
12500.0,0.0,0.0508,55.5,0.00076193,1.0
800.0,0.0,0.0508,39.6,0.000791822,0.0
1000.0,0.0,0.0508,39.6,0.000791822,0.0
1250.0,0.0,0.0508,39.6,0.000791822,0.0
1600.0,0.0,0.0508,39.6,0.000791822,0.0
2000.0,0.0,0.0508,39.6,0.000791822,0.0
2500.0,0.0,0.0508,39.6,0.000791822,0.0
3150.0,0.0,0.0508,39.6,0.000791822,0.0
4000.0,0.0,0.0508,39.6,0.000791822,0.0
5000.0,0.0,0.0508,39.6,0.000791822,0.0
6300.0,0.0,0.0508,39.6,0.000791822,0.0
8000.0,0.0,0.0508,39.6,0.000791822,0.0
10000.0,0.0,0.0508,39.6,0.000791822,1.0
12500.0,0.0,0.0508,39.6,0.000791822,1.0
800.0,0.0,0.0508,31.7,0.000812164,1.0
1000.0,0.0,0.0508,31.7,0.000812164,0.0
1250.0,0.0,0.0508,31.7,0.000812164,0.0
1600.0,0.0,0.0508,31.7,0.000812164,0.0
2000.0,0.0,0.0508,31.7,0.000812164,0.0
2500.0,0.0,0.0508,31.7,0.000812164,0.0
3150.0,0.0,0.0508,31.7,0.000812164,0.0
4000.0,0.0,0.0508,31.7,0.000812164,0.0
5000.0,0.0,0.0508,31.7,0.000812164,0.0
6300.0,0.0,0.0508,31.7,0.000812164,0.0
8000.0,0.0,0.0508,31.7,0.000812164,0.0
10000.0,0.0,0.0508,31.7,0.000812164,1.0
12500.0,0.0,0.0508,31.7,0.000812164,1.0
1600.0,4.2,0.0508,71.3,0.00142788,1.0
2000.0,4.2,0.0508,71.3,0.00142788,0.0
2500.0,4.2,0.0508,71.3,0.00142788,0.0
3150.0,4.2,0.0508,71.3,0.00142788,0.0
4000.0,4.2,0.0508,71.3,0.00142788,0.0
5000.0,4.2,0.0508,71.3,0.00142788,0.0
6300.0,4.2,0.0508,71.3,0.00142788,0.0
8000.0,4.2,0.0508,71.3,0.00142788,1.0
10000.0,4.2,0.0508,71.3,0.00142788,1.0
12500.0,4.2,0.0508,71.3,0.00142788,1.0
1000.0,4.2,0.0508,39.6,0.00152689,1.0
1250.0,4.2,0.0508,39.6,0.00152689,0.0
1600.0,4.2,0.0508,39.6,0.00152689,0.0
2000.0,4.2,0.0508,39.6,0.00152689,0.0
2500.0,4.2,0.0508,39.6,0.00152689,0.0
3150.0,4.2,0.0508,39.6,0.00152689,0.0
4000.0,4.2,0.0508,39.6,0.00152689,0.0
5000.0,4.2,0.0508,39.6,0.00152689,0.0
6300.0,4.2,0.0508,39.6,0.00152689,1.0
8000.0,4.2,0.0508,39.6,0.00152689,1.0
10000.0,4.2,0.0508,39.6,0.00152689,1.0
800.0,8.4,0.0508,71.3,0.00529514,0.0
1000.0,8.4,0.0508,71.3,0.00529514,0.0
1250.0,8.4,0.0508,71.3,0.00529514,0.0
1600.0,8.4,0.0508,71.3,0.00529514,0.0
2000.0,8.4,0.0508,71.3,0.00529514,0.0
2500.0,8.4,0.0508,71.3,0.00529514,0.0
3150.0,8.4,0.0508,71.3,0.00529514,0.0
4000.0,8.4,0.0508,71.3,0.00529514,0.0
5000.0,8.4,0.0508,71.3,0.00529514,1.0
400.0,8.4,0.0508,55.5,0.00544854,1.0
500.0,8.4,0.0508,55.5,0.00544854,1.0
630.0,8.4,0.0508,55.5,0.00544854,0.0
800.0,8.4,0.0508,55.5,0.00544854,0.0
1000.0,8.4,0.0508,55.5,0.00544854,0.0
1250.0,8.4,0.0508,55.5,0.00544854,0.0
1600.0,8.4,0.0508,55.5,0.00544854,0.0
2000.0,8.4,0.0508,55.5,0.00544854,0.0
2500.0,8.4,0.0508,55.5,0.00544854,0.0
3150.0,8.4,0.0508,55.5,0.00544854,0.0
4000.0,8.4,0.0508,55.5,0.00544854,1.0
5000.0,8.4,0.0508,55.5,0.00544854,1.0
400.0,8.4,0.0508,39.6,0.00566229,1.0
500.0,8.4,0.0508,39.6,0.00566229,1.0
630.0,8.4,0.0508,39.6,0.00566229,0.0
800.0,8.4,0.0508,39.6,0.00566229,0.0
1000.0,8.4,0.0508,39.6,0.00566229,0.0
1250.0,8.4,0.0508,39.6,0.00566229,0.0
1600.0,8.4,0.0508,39.6,0.00566229,0.0
2000.0,8.4,0.0508,39.6,0.00566229,0.0
2500.0,8.4,0.0508,39.6,0.00566229,0.0
3150.0,8.4,0.0508,39.6,0.00566229,1.0
4000.0,8.4,0.0508,39.6,0.00566229,1.0
400.0,8.4,0.0508,31.7,0.00580776,1.0
500.0,8.4,0.0508,31.7,0.00580776,1.0
630.0,8.4,0.0508,31.7,0.00580776,1.0
800.0,8.4,0.0508,31.7,0.00580776,0.0
1000.0,8.4,0.0508,31.7,0.00580776,0.0
1250.0,8.4,0.0508,31.7,0.00580776,0.0
1600.0,8.4,0.0508,31.7,0.00580776,0.0
2000.0,8.4,0.0508,31.7,0.00580776,0.0
2500.0,8.4,0.0508,31.7,0.00580776,1.0
3150.0,8.4,0.0508,31.7,0.00580776,1.0
4000.0,8.4,0.0508,31.7,0.00580776,1.0
200.0,11.2,0.0508,71.3,0.014072,1.0
250.0,11.2,0.0508,71.3,0.014072,0.0
315.0,11.2,0.0508,71.3,0.014072,0.0
400.0,11.2,0.0508,71.3,0.014072,0.0
500.0,11.2,0.0508,71.3,0.014072,0.0
630.0,11.2,0.0508,71.3,0.014072,0.0
800.0,11.2,0.0508,71.3,0.014072,0.0
1000.0,11.2,0.0508,71.3,0.014072,0.0
1250.0,11.2,0.0508,71.3,0.014072,0.0
1600.0,11.2,0.0508,71.3,0.014072,0.0
2000.0,11.2,0.0508,71.3,0.014072,0.0
2500.0,11.2,0.0508,71.3,0.014072,0.0
3150.0,11.2,0.0508,71.3,0.014072,0.0
4000.0,11.2,0.0508,71.3,0.014072,1.0
200.0,11.2,0.0508,39.6,0.0150478,1.0
250.0,11.2,0.0508,39.6,0.0150478,0.0
315.0,11.2,0.0508,39.6,0.0150478,0.0
400.0,11.2,0.0508,39.6,0.0150478,0.0
500.0,11.2,0.0508,39.6,0.0150478,0.0
630.0,11.2,0.0508,39.6,0.0150478,0.0
800.0,11.2,0.0508,39.6,0.0150478,0.0
1000.0,11.2,0.0508,39.6,0.0150478,0.0
1250.0,11.2,0.0508,39.6,0.0150478,0.0
1600.0,11.2,0.0508,39.6,0.0150478,0.0
2000.0,11.2,0.0508,39.6,0.0150478,1.0
2500.0,11.2,0.0508,39.6,0.0150478,1.0
3150.0,11.2,0.0508,39.6,0.0150478,1.0
4000.0,11.2,0.0508,39.6,0.0150478,1.0
200.0,15.4,0.0508,71.3,0.0264269,1.0
250.0,15.4,0.0508,71.3,0.0264269,1.0
315.0,15.4,0.0508,71.3,0.0264269,0.0
400.0,15.4,0.0508,71.3,0.0264269,0.0
500.0,15.4,0.0508,71.3,0.0264269,0.0
630.0,15.4,0.0508,71.3,0.0264269,0.0
800.0,15.4,0.0508,71.3,0.0264269,0.0
1000.0,15.4,0.0508,71.3,0.0264269,0.0
1250.0,15.4,0.0508,71.3,0.0264269,0.0
1600.0,15.4,0.0508,71.3,0.0264269,0.0
2000.0,15.4,0.0508,71.3,0.0264269,0.0
2500.0,15.4,0.0508,71.3,0.0264269,0.0
3150.0,15.4,0.0508,71.3,0.0264269,1.0
4000.0,15.4,0.0508,71.3,0.0264269,1.0
5000.0,15.4,0.0508,71.3,0.0264269,1.0
6300.0,15.4,0.0508,71.3,0.0264269,1.0
8000.0,15.4,0.0508,71.3,0.0264269,1.0
200.0,15.4,0.0508,55.5,0.0271925,1.0
250.0,15.4,0.0508,55.5,0.0271925,1.0
315.0,15.4,0.0508,55.5,0.0271925,1.0
400.0,15.4,0.0508,55.5,0.0271925,0.0
500.0,15.4,0.0508,55.5,0.0271925,0.0
630.0,15.4,0.0508,55.5,0.0271925,0.0
800.0,15.4,0.0508,55.5,0.0271925,0.0
1000.0,15.4,0.0508,55.5,0.0271925,0.0
1250.0,15.4,0.0508,55.5,0.0271925,0.0
1600.0,15.4,0.0508,55.5,0.0271925,0.0
2000.0,15.4,0.0508,55.5,0.0271925,0.0
2500.0,15.4,0.0508,55.5,0.0271925,1.0
3150.0,15.4,0.0508,55.5,0.0271925,1.0
4000.0,15.4,0.0508,55.5,0.0271925,1.0
5000.0,15.4,0.0508,55.5,0.0271925,1.0
6300.0,15.4,0.0508,55.5,0.0271925,1.0
200.0,15.4,0.0508,39.6,0.0282593,1.0
250.0,15.4,0.0508,39.6,0.0282593,1.0
315.0,15.4,0.0508,39.6,0.0282593,1.0
400.0,15.4,0.0508,39.6,0.0282593,1.0
500.0,15.4,0.0508,39.6,0.0282593,1.0
630.0,15.4,0.0508,39.6,0.0282593,0.0
800.0,15.4,0.0508,39.6,0.0282593,0.0
1000.0,15.4,0.0508,39.6,0.0282593,0.0
1250.0,15.4,0.0508,39.6,0.0282593,0.0
1600.0,15.4,0.0508,39.6,0.0282593,1.0
2000.0,15.4,0.0508,39.6,0.0282593,1.0
2500.0,15.4,0.0508,39.6,0.0282593,1.0
3150.0,15.4,0.0508,39.6,0.0282593,1.0
4000.0,15.4,0.0508,39.6,0.0282593,1.0
5000.0,15.4,0.0508,39.6,0.0282593,1.0
6300.0,15.4,0.0508,39.6,0.0282593,1.0
200.0,15.4,0.0508,31.7,0.0289853,1.0
250.0,15.4,0.0508,31.7,0.0289853,1.0
315.0,15.4,0.0508,31.7,0.0289853,1.0
400.0,15.4,0.0508,31.7,0.0289853,1.0
500.0,15.4,0.0508,31.7,0.0289853,1.0
630.0,15.4,0.0508,31.7,0.0289853,1.0
800.0,15.4,0.0508,31.7,0.0289853,1.0
1000.0,15.4,0.0508,31.7,0.0289853,1.0
1250.0,15.4,0.0508,31.7,0.0289853,1.0
1600.0,15.4,0.0508,31.7,0.0289853,1.0
2000.0,15.4,0.0508,31.7,0.0289853,1.0
2500.0,15.4,0.0508,31.7,0.0289853,1.0
3150.0,15.4,0.0508,31.7,0.0289853,1.0
4000.0,15.4,0.0508,31.7,0.0289853,1.0
5000.0,15.4,0.0508,31.7,0.0289853,1.0
6300.0,15.4,0.0508,31.7,0.0289853,1.0
200.0,19.7,0.0508,71.3,0.0341183,1.0
250.0,19.7,0.0508,71.3,0.0341183,1.0
315.0,19.7,0.0508,71.3,0.0341183,1.0
400.0,19.7,0.0508,71.3,0.0341183,1.0
500.0,19.7,0.0508,71.3,0.0341183,0.0
630.0,19.7,0.0508,71.3,0.0341183,0.0
800.0,19.7,0.0508,71.3,0.0341183,1.0
1000.0,19.7,0.0508,71.3,0.0341183,1.0
1250.0,19.7,0.0508,71.3,0.0341183,1.0
1600.0,19.7,0.0508,71.3,0.0341183,1.0
2000.0,19.7,0.0508,71.3,0.0341183,1.0
2500.0,19.7,0.0508,71.3,0.0341183,1.0
3150.0,19.7,0.0508,71.3,0.0341183,1.0
4000.0,19.7,0.0508,71.3,0.0341183,1.0
200.0,19.7,0.0508,39.6,0.036484,1.0
250.0,19.7,0.0508,39.6,0.036484,0.0
315.0,19.7,0.0508,39.6,0.036484,0.0
400.0,19.7,0.0508,39.6,0.036484,0.0
500.0,19.7,0.0508,39.6,0.036484,0.0
630.0,19.7,0.0508,39.6,0.036484,1.0
800.0,19.7,0.0508,39.6,0.036484,1.0
1000.0,19.7,0.0508,39.6,0.036484,1.0
1250.0,19.7,0.0508,39.6,0.036484,1.0
1600.0,19.7,0.0508,39.6,0.036484,1.0
2000.0,19.7,0.0508,39.6,0.036484,1.0
2500.0,19.7,0.0508,39.6,0.036484,1.0
3150.0,19.7,0.0508,39.6,0.036484,1.0
4000.0,19.7,0.0508,39.6,0.036484,1.0
2500.0,0.0,0.0254,71.3,0.000400682,0.0
3150.0,0.0,0.0254,71.3,0.000400682,0.0
4000.0,0.0,0.0254,71.3,0.000400682,0.0
5000.0,0.0,0.0254,71.3,0.000400682,0.0
6300.0,0.0,0.0254,71.3,0.000400682,0.0
8000.0,0.0,0.0254,71.3,0.000400682,0.0
10000.0,0.0,0.0254,71.3,0.000400682,0.0
12500.0,0.0,0.0254,71.3,0.000400682,0.0
16000.0,0.0,0.0254,71.3,0.000400682,0.0
20000.0,0.0,0.0254,71.3,0.000400682,1.0
2000.0,0.0,0.0254,55.5,0.00041229,0.0
2500.0,0.0,0.0254,55.5,0.00041229,0.0
3150.0,0.0,0.0254,55.5,0.00041229,0.0
4000.0,0.0,0.0254,55.5,0.00041229,0.0
5000.0,0.0,0.0254,55.5,0.00041229,0.0
6300.0,0.0,0.0254,55.5,0.00041229,0.0
8000.0,0.0,0.0254,55.5,0.00041229,0.0
10000.0,0.0,0.0254,55.5,0.00041229,0.0
12500.0,0.0,0.0254,55.5,0.00041229,0.0
16000.0,0.0,0.0254,55.5,0.00041229,1.0
20000.0,0.0,0.0254,55.5,0.00041229,1.0
1600.0,0.0,0.0254,39.6,0.000428464,1.0
2000.0,0.0,0.0254,39.6,0.000428464,0.0
2500.0,0.0,0.0254,39.6,0.000428464,0.0
3150.0,0.0,0.0254,39.6,0.000428464,0.0
4000.0,0.0,0.0254,39.6,0.000428464,0.0
5000.0,0.0,0.0254,39.6,0.000428464,0.0
6300.0,0.0,0.0254,39.6,0.000428464,0.0
8000.0,0.0,0.0254,39.6,0.000428464,0.0
10000.0,0.0,0.0254,39.6,0.000428464,0.0
12500.0,0.0,0.0254,39.6,0.000428464,0.0
16000.0,0.0,0.0254,39.6,0.000428464,1.0
1000.0,0.0,0.0254,31.7,0.000439472,1.0
1250.0,0.0,0.0254,31.7,0.000439472,0.0
1600.0,0.0,0.0254,31.7,0.000439472,0.0
2000.0,0.0,0.0254,31.7,0.000439472,0.0
2500.0,0.0,0.0254,31.7,0.000439472,0.0
3150.0,0.0,0.0254,31.7,0.000439472,0.0
